"Country","RowID","Age","Gender","Kids","Education","WrkStatus","Income","Occupation","YearsInPos","MnthsInPos","CommSize","MaritalStat","Sons","Daughters","DP1","DP2","DP3","DP4","DP5","AIP1","AIP2","AIP3","AIP4","AIP5","AIP6","AIP7","AIP8","AIP9","AIP10","AIP11","AIP12","AIP13","AIP14","AIP15","GP1","GP2","GP3","GP4","GP5","GP6","GP7","GP8","GP9","GP10","GP11","GP12","GP13","GP14","GP15","GP16","GP17","GP18","GP19","GP20","SWLS1","SWLS2","SWLS3","SWLS4","SWLS5","SelfProcrast","OthrProcrast","DPMean","AIPMean","GPMean","SWLSMean","OccupatnAlt","EducationAlt","HDICategory","HDI"
"United States",2365,28,"Female","No","ma","Student",25000,"please specify","3",8,"Small City","Single",0,0,2,1,2,1,1,1,1,1,3,4,1,2,3,2,5,1,2,1,2,3,5,2,2,5,4,4,5,2,5,3,4,4,1,4,4,3,2,4,4,4,3,4,3,3,4,"Yes","Yes",1.2,2,3.5,3.4,"*MISSING*","Masters","Very High","0.920"
"United States",2366,22,"Female","No","ltuni","Student",10000,"Unemployed","0",3,"Large-City","Single",0,0,5,5,4,4,4,2,2,4,5,4,4,5,5,3,3,4,4,4,3,3,5,3,3,5,4,3,3,4,5,5,2,5,2,4,5,5,4,5,5,4,2,2,3,3,2,"Yes","Yes",3.6,3.73,4,2.8,"UNEMPLOYED","Left University","Very High","0.920"
"United States",2367,45,"Male","Yes","deg","Full-Time",45000,"Product Field Test Manager","2",0,"Small Town","Divorced",NA,1,4,5,3,2,2,3,3,5,5,5,5,4,4,5,5,3,5,3,5,5,5,2,4,2,3,3,3,3,5,4,4,5,3,3,3,4,2,4,3,3,2,2,2,3,3,"Yes","Yes",3,4.13,3.5,2.4,"PRODUCT FIELD TEST MANAGER","Degree","Very High","0.920"
"United States",2368,45,"Female","Yes","deg","Full-Time",55000,"teacher","6",3,"Large Town","Married",NA,1,2,2,3,2,2,2,2,3,3,3,3,2,3,3,3,2,3,2,3,2,3,2,3,2,2,2,3,2,2,4,4,3,2,4,4,3,2,3,2,2,3,4,4,4,4,"No","No",2,2.6,2.7,3.4,"TEACHER","Degree","Very High","0.920"
"United States",2369,55,"Female","No","dip","Full-Time",87500,"TV BROADCAST TECHNICIAN","28",0,"Large-City","Single",0,0,4,4,3,3,3,2,3,3,4,4,5,5,4,4,5,3,4,4,4,4,4,3,3,4,3,3,5,3,4,4,5,5,3,4,4,5,3,5,5,4,4,4,3,4,4,"Yes","Yes",2.8,3.8,3.95,3.8,"TV BROADCAST TECHNICIAN","Diploma","Very High","0.920"
"United States",2370,22,"Female","No","ltuni","Student",15000,"fulltime office assistant","0",10,"Large-City","Single",0,0,4,4,4,4,4,1,4,5,5,3,1,2,3,4,4,1,4,1,4,2,3,2,1,3,1,3,3,2,4,4,3,3,2,2,3,2,2,5,1,5,1,2,2,1,1,"Yes","Yes",3.2,3.07,2.55,2.2,"OFFICE ASSISTANT","Left University","Very High","0.920"
"United States",2371,28,"Female","Yes","ma","Student",35000,"0","0",0,"Small City","Single",NA,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,"Yes","Yes",1.6,2.93,2.85,3,"*MISSING*","Masters","Very High","0.920"
"United States",2372,37.5,"Male","No","ma","Full-Time",87500,"0","4",0,"Large-City","Divorced",0,0,4,2,2,2,2,2,3,2,5,5,3,5,5,4,5,3,4,2,2,5,5,3,2,4,1,3,3,4,5,4,5,5,2,4,5,5,2,4,5,3,4,3,4,5,4,"Yes","Yes",2,3.47,3.8,3.8,"*MISSING*","Masters","Very High","0.920"
"United States",2373,28,"Male","No","ltuni","Full-Time",25000,"Night Dispatch Supervisor  (it's just a","3",0,"Medium-Sized","Single",0,0,4,4,4,5,5,1,1,3,4,5,2,4,5,4,5,5,3,4,3,5,4,4,4,4,4,5,5,4,4,2,4,4,2,4,4,4,4,5,5,4,1,1,1,1,1,"Yes","Yes",3.4,3.6,4.05,1.6,"NIGHT DISPATCH SUPERVISOR  (IT'S JUST A","Left University","Very High","0.920"
"United States",2374,28,"Female","No","ma","Full-Time",55000,"teacher","1",0,"Large-City","Single",0,0,2,1,1,1,2,1,2,2,3,3,4,4,4,2,2,3,3,3,1,1,4,1,3,2,5,4,3,2,4,4,4,3,2,5,5,5,5,4,4,5,5,5,5,5,5,"Yes","Yes",1,2.6,3.5,5,"TEACHER","Masters","Very High","0.920"
"United States",2375,45,"Female","Yes","ma","Full-Time",45000,"Corporate instructor","6",0,"Rural/Country","Divorced",0,2,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,3,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,2,2,1,1,1,1,1,1,"No","No",1.2,1.53,1.6,1,"CORPORATE TRAINER","Masters","Very High","0.920"
"United States",2376,28,"Male","No","ma","Student",15000,"please specify","5",0,"Large Town","Single",0,0,2,1,3,2,2,2,2,5,1,1,1,3,2,1,1,5,2,3,1,1,2,1,1,1,4,3,2,4,3,1,4,3,1,3,3,5,1,3,2,1,5,4,4,5,5,"No","No",1.6,2.13,2.4,3.8,"*MISSING*","Masters","Very High","0.920"
"United States",2377,55,"Female","Yes","ma","Full-Time",150000,"President","5",0,"Large-City","Married",NA,2,4,4,4,3,3,1,1,1,4,3,4,2,3,2,5,2,3,2,3,3,4,1,2,1,3,3,4,4,4,2,4,5,4,3,4,5,4,5,4,5,4,3,5,4,5,"Yes","No",3.4,2.6,3.45,4.2,"PRESIDENT","Masters","Very High","0.920"
"United States",2378,55,"Female","No","phd","Part-Time",87500,"consultant","0",6,"Large-City","Single",0,0,3,4,3,3,3,2,4,3,4,3,3,3,3,4,3,3,4,4,4,4,4,3,3,2,3,3,3,4,4,3,3,4,2,3,4,3,3,4,4,4,4,3,4,4,3,"Yes","Yes",2.6,3.33,3.3,3.8,"CONSULTANT","PhD","Very High","0.920"
"United States",2379,67.5,"Male","No","deg","Retired",150000,"Financial Advisor","4",0,"Large Town","Divorced",0,0,2,3,3,2,2,1,1,4,3,2,1,2,2,1,2,3,3,2,2,3,2,2,4,4,1,2,2,3,2,3,4,2,2,3,3,4,4,3,3,4,3,3,4,4,3,"Yes","No",2,2.07,2.8,3.6,"FINANCIAL ADVISOR","Degree","Very High","0.920"
"United States",2380,28,"Female","No","phd","Full-Time",45000,"Attorney","2",0,"Medium-Sized","Single",0,0,3,3,2,2,2,2,3,2,4,4,3,4,2,1,3,3,3,2,3,4,3,2,2,5,4,3,3,3,4,3,4,4,4,3,3,4,3,5,3,5,3,3,3,5,2,"Yes","Yes",2,2.73,3.45,3.8,"ATTORNEY","PhD","Very High","0.920"
"United States",2381,37.5,"Female","Yes","phd","Unemployed",NA,"0","0",0,"Medium-Sized","Married",0,3,1,2,1,1,1,2,1,5,3,1,1,3,2,2,2,5,2,4,1,3,3,3,2,2,5,3,3,1,4,1,3,3,4,4,2,4,2,3,3,2,4,4,4,4,4,"Yes","Yes",1.6,2.33,2.9,3.6,"*MISSING*","PhD","Very High","0.920"
"United States",2382,55,"Female","Yes","ma","Full-Time",87500,"Counselor","30",0,"Large-City","Married",NA,0,1,1,1,1,1,3,2,5,2,3,3,1,3,2,2,1,2,3,2,2,3,2,1,2,3,3,3,1,4,1,5,1,4,2,4,3,2,2,1,2,3,4,5,5,3,"Yes","No",0.8,2.33,2.45,3.8,"COUNSELOR","Masters","Very High","0.920"
"United States",2383,55,"Female","No","deg","Part-Time",55000,"retired","2",4,"Small City","Single",0,0,5,5,4,5,4,2,2,3,4,5,4,3,5,5,5,3,3,3,3,5,5,5,3,2,5,4,5,3,5,1,3,5,2,3,5,3,1,5,5,5,3,2,3,3,2,"Yes","Yes",3.8,3.6,3.75,3.2,"RETIRED","Degree","Very High","0.920"
"United States",2384,55,"Female","No","deg","Part-Time",55000,"retired","2",4,"Small City","Single",0,0,5,5,4,5,4,2,2,3,4,5,4,3,5,5,5,3,3,3,3,5,5,5,3,2,5,4,5,3,5,1,3,5,2,3,5,3,1,5,5,5,3,2,3,3,2,"Yes","Yes",3.8,3.6,3.75,3.2,"RETIRED","Degree","Very High","0.920"
"United States",2385,67.5,"Female","Yes","deg","Retired",10000,"retired","1",0,"Medium-Sized","Married",0,1,3,4,1,1,1,3,1,3,2,1,1,1,1,4,4,2,2,3,2,1,2,1,2,4,1,1,2,4,3,1,2,3,2,2,3,4,2,5,1,2,3,3,3,4,5,"Yes","No",2,2.07,2.3,3,"RETIRED","Degree","Very High","0.920"
"United States",2386,45,"Female","Yes","deg","Full-Time",35000,"Insurance Agent","1",3,"Village","Divorced",NA,1,5,4,2,2,2,2,5,5,5,5,5,5,5,4,4,2,5,2,5,5,5,1,4,5,5,4,4,3,4,5,5,4,2,3,4,5,5,5,5,4,1,1,1,1,1,"Yes","Yes",2.8,4.07,4.15,1.6,"INSURANCE AGENT","Degree","Very High","0.920"
"United States",2387,32.5,"Male","No","ma","Full-Time",45000,"Editor Attorney","5",4,"Large-City","Single",0,0,4,4,4,3,3,2,2,3,4,3,3,4,3,2,4,4,3,4,4,4,5,4,4,5,4,4,4,4,4,3,2,5,3,3,4,5,3,4,4,4,1,1,1,2,2,"Yes","Yes",3,3.2,3.9,1.8,"ATTORNEY","Masters","Very High","0.920"
"United States",2388,45,"Female","Yes","deg","Unemployed",67500,"home maker","10",0,"Small City","Married",3,1,3,4,4,3,3,1,1,4,3,3,2,2,3,2,2,3,1,4,1,3,3,4,4,1,3,3,3,3,4,4,3,4,2,2,3,4,3,3,4,4,4,4,3,4,3,"Yes","No",3,2.33,3.15,3.8,"HOME MAKER","Degree","Very High","0.920"
"United States",2389,32.5,"Female","Yes","deg","Full-Time",35000,"teacher","2",0,"Small City","Divorced",3,0,4,4,4,4,4,2,3,5,4,4,1,5,4,3,5,4,5,5,4,4,4,2,3,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,2,4,4,5,"Yes","Yes",3.2,3.87,4.15,3.8,"TEACHER","Degree","Very High","0.920"
"United States",2390,23,"Male","No","deg","Student",67500,"Software Developer","2",0,"Small City","Single",0,0,5,4,4,5,5,2,5,5,5,3,2,5,5,3,5,4,5,4,4,4,4,3,5,5,4,3,5,4,4,5,5,5,5,5,5,4,4,5,4,4,2,2,2,3,4,"Yes","Yes",3.6,4.13,4.4,2.6,"IT SOFTWARE ENGINEER","Degree","Very High","0.920"
"United States",2391,45,"Female","No","deg","Full-Time",55000,"asst","5",0,"Medium-Sized","Single",0,0,2,1,2,1,1,1,1,3,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,3,1,2,2,2,2,1,1,2,3,2,3,2,1,2,2,2,3,3,3,3,2,"No","No",1.2,1.33,1.85,2.8,"ASSISTANT","Degree","Very High","0.920"
"United States",2392,37.5,"Female","No","ma","Student",25000,"please specify","3",0,"Small City","Single",0,0,3,3,4,3,3,2,2,3,4,3,3,3,4,3,3,3,5,3,5,3,4,2,4,5,3,4,4,4,3,4,5,4,4,4,4,4,3,4,4,3,4,4,5,4,3,"Yes","Yes",2.6,3.27,3.8,4,"*MISSING*","Masters","Very High","0.920"
"United States",2393,37.5,"Male","No","phd","Unemployed",NA,"0","2",0,"Large Town","*Missing*",0,0,5,4,5,3,3,3,1,5,5,5,2,4,5,5,5,3,3,2,2,4,4,3,5,1,4,1,5,4,4,2,2,5,1,4,5,5,5,5,1,5,2,2,3,2,4,"Yes","Yes",3.4,3.53,3.5,2.8,"*MISSING*","PhD","Very High","0.920"
"United States",2394,37.5,"Female","No","ma","Student",15000,"Reasearch assistant","7",10,"Large Town","Separated",0,0,4,5,5,5,5,4,2,5,5,5,5,5,5,5,5,4,3,4,5,5,5,5,3,5,5,4,5,4,5,5,1,5,4,5,4,5,5,4,5,4,3,2,2,3,3,"Yes","Yes",3.8,4.47,4.45,2.8,"RESEARCH ASSISTANT","Masters","Very High","0.920"
"United States",2395,23,"Female","No","deg","Unemployed",10000,"0","0",0,"Large-City","Single",0,0,4,4,4,1,1,2,2,3,4,2,3,3,4,2,2,1,4,2,3,1,3,1,3,5,1,3,4,4,4,2,4,3,2,3,5,4,2,4,3,4,4,5,4,3,4,"Yes","Yes",2.6,2.53,3.05,4,"*MISSING*","Degree","Very High","0.920"
"United States",2396,45,"Male","No","deg","Full-Time",150000,"investment banker","3",0,"Large-City","Single",0,0,2,3,3,2,2,2,3,3,4,1,1,2,2,1,2,1,3,1,3,5,3,3,5,2,2,2,2,3,5,5,2,4,2,2,3,1,2,2,3,2,3,5,4,4,2,"Yes","No",2,2.07,2.9,3.6,"BANKING - INVESTMENT BANKER","Degree","Very High","0.920"
"United States",2397,32.5,"Female","No","deg","Full-Time",45000,"admin assist","0",3,"Large-City","Single",0,0,3,3,1,1,1,1,2,3,3,2,2,2,3,2,2,4,3,2,2,1,3,1,2,4,3,2,3,4,3,3,2,3,1,2,3,3,2,2,3,2,3,3,3,3,4,"Yes","No",1.6,2.27,2.5,2.8,"ADMINSTRATIVE ASSISTANT","Degree","Very High","0.920"
"United States",2398,19,"Female","No","ltuni","Student",10000,"Life Guard","4",0,"Medium-Sized","Single",0,0,3,3,2,2,2,1,1,2,2,3,2,3,5,1,1,3,1,2,1,3,5,3,1,2,4,2,4,3,4,2,3,3,2,2,4,2,4,4,4,4,3,3,3,2,3,"Yes","Yes",2,2,3.05,3,"LIFE GUARD","Left University","Very High","0.920"
"United States",2399,21,"Male","No","ltuni","Student",NA,"0","0",0,"Large-City","Single",0,0,3,3,3,2,2,1,1,1,3,3,2,3,2,2,3,1,4,2,2,3,3,2,2,2,2,2,2,3,3,2,3,3,1,1,3,2,2,2,3,2,2,3,3,3,2,"Yes","Yes",2.2,2.13,2.3,2.6,"*MISSING*","Left University","Very High","0.920"
"United States",2400,28,"Female","No","ma","Student",25000,"please specify","3",6,"Medium-Sized","Single",0,0,4,4,4,4,4,2,3,5,4,2,1,3,3,2,4,3,5,4,3,4,5,2,4,4,5,5,4,5,3,2,4,4,4,5,4,4,4,4,4,3,5,3,5,5,4,"Yes","Yes",3.2,3.2,4,4.2,"*MISSING*","Masters","Very High","0.920"
"United States",2402,32.5,"Female","No","phd","Full-Time",150000,"physician (internist)","1",5,"Large-City","Married",0,0,4,4,4,3,3,1,3,5,4,2,2,4,3,2,3,2,5,3,4,3,4,3,3,5,4,3,4,3,4,2,3,4,3,5,3,3,3,3,5,3,3,4,4,4,2,"Yes","Yes",3,3.07,3.5,3.6,"PHYSICIAN - INTERN","PhD","Very High","0.920"
"United States",2403,20,"Male","No","ltuni","Student",10000,"please specify","3",0,"Medium-Sized","Single",0,0,4,4,4,2,2,3,2,4,1,1,2,2,3,2,2,4,3,5,2,1,3,1,4,4,3,2,4,4,5,3,2,4,4,4,4,4,3,3,3,4,3,4,4,3,3,"Yes","No",2.8,2.53,3.25,3.6,"*MISSING*","Left University","Very High","0.920"
"United States",2404,19,"Female","No","ltuni","Student",10000,"0","17",2,"Medium-Sized","Single",0,0,4,5,5,5,5,1,2,2,5,5,5,5,4,5,5,2,5,3,5,5,5,5,1,5,5,2,3,4,5,5,5,5,1,3,5,5,4,5,5,2,2,1,2,1,1,"Yes","Yes",3.8,3.93,4.15,1.6,"*MISSING*","Left University","Very High","0.920"
"United States",2405,28,"Male","No","phd","Full-Time",45000,"Assistant District Attorney","0",0,"Large-City","Single",0,0,3,2,2,2,2,1,2,2,5,5,2,2,5,4,5,3,4,3,3,3,4,2,1,5,2,2,3,2,5,4,3,4,3,2,4,3,2,3,3,4,4,5,4,4,4,"Yes","Yes",1.8,3.2,3,4.2,"ATTORNEY","PhD","Very High","0.920"
"United States",2406,28,"Female","No","ma","Student",15000,"please specify","4",7,"Medium-Sized","Single",0,0,3,3,3,3,3,4,3,5,5,5,4,4,5,5,5,2,4,2,3,5,5,5,3,4,5,3,5,4,5,5,3,5,4,4,2,4,2,2,5,5,3,3,2,2,3,"Yes","Yes",2.4,3.93,4,3,"*MISSING*","Masters","Very High","0.920"
"United States",2407,55,"Female","Yes","ma","Full-Time",87500,"0","10",7,"Large-City","Married",NA,0,3,4,5,5,5,1,1,2,3,4,4,1,1,4,4,2,1,2,1,3,3,1,1,3,3,2,4,2,3,1,1,3,1,1,4,3,1,3,4,2,5,5,5,4,3,"Yes","No",3.4,2.4,2.35,4.2,"*MISSING*","Masters","Very High","0.920"
"United States",2408,20,"Female","No","ltuni","Student",10000,"please specify","14",0,"Medium-Sized","Single",0,0,3,5,5,4,4,3,5,4,4,3,3,5,5,4,5,5,5,5,4,4,4,4,3,2,4,4,4,5,5,4,4,5,2,5,5,5,5,5,5,5,1,1,1,1,1,"Yes","Yes",3.4,4.27,4.2,1.8,"*MISSING*","Left University","Very High","0.920"
"United States",2409,20,"Female","No","ltuni","Full-Time",15000,"Server","2",0,"Medium-Sized","Single",0,0,4,3,2,4,4,3,4,5,5,5,2,5,4,5,5,5,5,5,3,5,5,2,3,5,3,3,4,3,4,2,3,4,3,4,5,3,3,4,4,4,3,3,5,4,5,"Yes","Yes",2.6,4.33,3.6,3.8,"RESTAURANT - FOOD SERVER","Left University","Very High","0.920"
"United States",2410,45,"Female","Yes","phd","Full-Time",67500,"clinical psychologist","3",2,"Large Town","Married",0,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,3,1,1,3,1,1,2,1,2,2,1,3,1,2,1,1,1,2,2,1,3,1,5,4,3,4,4,3,"No","No",1.4,1.73,1.6,4,"CLINICAL PSYCHOLOGIST","PhD","Very High","0.920"
"United States",2411,55,"Female","Yes","phd","Part-Time",15000,"Editor","2",1,"Rural/Country","Single",0,1,2,2,2,2,2,3,1,2,2,2,1,1,2,1,1,2,2,4,1,3,3,2,3,2,2,3,2,3,3,3,3,4,3,4,2,3,3,3,4,3,3,3,4,5,3,"No","No",1.8,1.8,2.9,3.6,"EDITOR","PhD","Very High","0.920"
"United States",2412,45,"Male","Yes","deg","Part-Time",87500,"Marketing","1",6,"Large-City","Married",NA,1,3,2,2,2,2,1,2,3,3,5,5,5,5,5,5,3,3,2,3,3,5,3,4,1,3,3,5,3,5,2,2,5,3,3,5,5,5,5,5,3,3,3,4,4,3,"Yes","Yes",2,3.47,3.75,3.4,"MARKETING","Degree","Very High","0.920"
"United States",2413,55,"Female","No","dip","Full-Time",45000,"0","17",0,"Large Town","Single",0,0,3,3,3,3,3,4,4,3,2,3,3,3,4,3,2,4,3,4,2,3,3,3,3,3,3,4,2,4,3,2,4,3,4,4,3,3,3,4,3,4,2,2,2,2,4,"Yes","Yes",2.4,3.13,3.2,2.4,"*MISSING*","Diploma","Very High","0.920"
"United States",2414,37.5,"Male","Yes","deg","Full-Time",45000,"Architect","17",0,"Small City","Married",NA,1,4,4,2,3,2,1,2,5,3,3,3,3,4,3,4,2,3,4,1,4,4,1,2,1,2,4,4,4,4,3,3,4,2,2,3,4,3,5,3,3,5,5,4,4,1,"Yes","No",2.8,2.87,3.1,4.2,"ARCHITECT","Degree","Very High","0.920"
"United States",2415,37.5,"Female","No","ma","Full-Time",45000,"Service Registrar/English Instructor","2",2,"Large-City","Divorced",0,0,3,3,2,1,1,1,1,2,2,2,3,3,2,2,2,2,1,1,2,3,3,1,1,4,2,2,2,3,2,2,2,3,2,2,3,4,4,2,2,3,3,4,3,2,2,"No","No",1.8,1.8,2.45,3,"TEACHER","Masters","Very High","0.920"
"United States",2416,28,"Female","No","ma","Student",25000,"please specify","2",7,"Large-City","Single",0,0,3,3,4,3,3,2,1,4,2,2,2,2,3,2,3,4,3,4,1,3,4,4,4,4,4,3,4,4,4,2,2,4,4,3,4,5,4,4,4,4,3,4,4,4,4,"Yes","Yes",2.6,2.53,3.7,3.8,"*MISSING*","Masters","Very High","0.920"
"United States",2417,37.5,"Male","No","dip","Unemployed",150000,"Management consultant","10",0,"Medium-Sized","Married",0,0,5,3,3,4,4,1,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,3,3,2,5,2,5,3,5,5,5,5,1,3,5,5,2,5,5,5,4,2,3,4,2,"Yes","Yes",3,4.53,3.95,3.6,"MANAGEMENT CONSULTANT","Diploma","Very High","0.920"
"United States",2418,32.5,"Female","No","ma","Full-Time",35000,"college professor","2",0,"Small Town","Single",0,0,3,3,3,1,1,2,1,3,3,2,2,5,2,2,3,4,2,4,2,3,3,2,2,3,4,2,4,3,4,1,2,3,4,4,4,4,4,3,4,3,2,2,2,3,2,"Yes","Yes",2,2.53,3.15,2.4,"PROFESSOR","Masters","Very High","0.920"
"United States",2419,28,"Male","No","phd","Student",15000,"Research Assistant","4",3,"Large-City","Single",0,0,3,4,3,2,2,1,1,2,2,2,3,2,5,1,1,3,1,1,2,2,2,2,3,5,3,2,4,4,4,2,4,3,2,4,4,4,3,4,2,4,3,4,3,5,3,"Yes","No",2.4,1.93,3.15,3.8,"RESEARCH ASSISTANT","PhD","Very High","0.920"
"United States",2420,28,"Male","Yes","ltuni","Part-Time",15000,"Webmaster / Print Designer","0",4,"Medium-Sized","Single",NA,0,4,5,4,4,4,3,3,4,5,5,2,4,5,5,5,4,1,1,5,4,5,4,4,4,4,4,2,4,4,4,4,4,4,4,4,5,5,5,4,5,1,2,3,2,1,"Yes","Yes",3.4,3.73,4.1,2.6,"WEBMASTER / PRINT DESIGNER","Left University","Very High","0.920"
"United States",2421,45,"Male","No","dip","Full-Time",150000,"engineer","0",2,"Large-City","Single",0,0,3,3,3,2,2,2,1,2,2,3,2,4,3,1,4,2,3,3,3,3,3,2,2,5,4,3,3,3,4,2,2,2,3,3,3,5,4,2,3,4,3,3,4,3,1,"Yes","Yes",2.2,2.47,3.05,3.4,"ENGINEER","Diploma","Very High","0.920"
"United States",2422,24,"Female","No","phd","Student",10000,"0",NA,0,"Large-City","Single",0,0,5,5,5,3,4,1,3,2,3,4,3,4,5,2,4,3,3,3,3,1,4,1,4,1,3,4,3,4,5,1,4,5,1,4,4,5,3,4,4,4,3,4,3,3,4,"Yes","Yes",3.6,3.13,3.25,3.4,"*MISSING*","PhD","Very High","0.920"
"United States",2423,37.5,"Male","Yes","phd","Full-Time",87500,"attorney","10",0,"Large-City","Married",NA,1,4,5,4,2,2,5,5,4,5,5,2,5,5,5,5,4,5,3,5,4,4,3,4,4,4,3,4,4,4,5,4,5,4,4,5,5,5,4,5,4,3,3,2,3,3,"Yes","Yes",3.2,4.33,4.2,3,"ATTORNEY","PhD","Very High","0.920"
"United States",2424,23,"Female","No","ma","Student",25000,"Graduate Assistant","1",10,"Small City","Single",0,0,2,2,4,2,2,1,2,4,5,1,1,4,3,1,2,2,3,2,4,2,3,1,2,5,2,2,3,2,5,4,3,3,3,1,4,5,3,2,4,2,5,5,5,5,4,"Yes","Yes",2,2.47,2.95,4.4,"GRADUATE ASSISTANT","Masters","Very High","0.920"
"United States",2425,25,"Male","No","deg","Full-Time",45000,"account planner","4",0,"Medium-Sized","Single",0,0,5,5,5,5,5,5,5,5,5,3,1,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,1,5,5,4,5,5,5,5,5,5,2,4,3,1,2,"Yes","Yes",4,4.53,4.65,3,"SALES - ACCOUNT PLANNER","Degree","Very High","0.920"
"United States",2426,37.5,"Female","No","deg","Full-Time",35000,"acounting analyst","5",0,"Small Town","Single",0,0,4,3,3,3,3,3,3,2,3,3,3,3,4,3,4,2,4,3,4,3,3,2,3,5,4,2,4,4,4,4,4,4,3,3,4,3,3,4,3,2,2,3,3,2,2,"Yes","Yes",2.6,3.13,3.45,2.4,"ACCOUNTANT","Degree","Very High","0.920"
"United States",2427,37.5,"Male","No","deg","Full-Time",87500,"Project Manager","2",0,"Large-City","Married",0,0,3,3,2,3,3,2,2,4,3,3,5,2,4,3,4,1,2,3,1,3,3,1,3,5,3,3,4,2,4,3,5,3,4,4,4,4,3,4,4,4,4,4,4,3,1,"Yes","No",2.2,2.8,3.45,3.8,"PROJECT MANAGER","Degree","Very High","0.920"
"United States",2428,28,"Female","No","phd","Student",15000,"Research Assistant","7",7,"Medium-Sized","Married",0,0,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,3,1,2,2,2,2,2,1,3,3,3,2,1,1,2,2,2,2,2,2,5,5,5,5,4,"No","No",1.4,1.67,1.95,4.4,"RESEARCH ASSISTANT","PhD","Very High","0.920"
"United States",2429,24,"Male","No","ltuni","Unemployed",10000,"0","0",0,"Small City","Single",0,0,5,5,5,5,5,3,3,5,5,5,2,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,"Yes","Yes",4,4.47,4.95,1.8,"*MISSING*","Left University","Very High","0.920"
"United States",2430,45,"Female","No","ltuni","Full-Time",55000,"Legal Secretary","4",11,"Large-City","Married",0,0,3,2,3,3,3,1,1,3,3,3,4,3,4,3,3,3,3,3,1,3,4,3,2,2,3,2,4,3,3,2,5,3,4,2,3,2,2,4,4,4,3,3,4,4,2,"Yes","No",2.2,2.73,3,3.6,"LEGAL SECRETARY","Left University","Very High","0.920"
"United States",2431,32.5,"Female","No","phd","Full-Time",150000,"Attorney","6",0,"Large-City","Divorced",0,0,3,3,3,3,3,1,1,1,3,3,2,2,2,5,3,2,2,3,2,3,3,2,1,4,3,2,3,4,5,2,2,4,2,2,3,4,3,3,3,3,4,4,3,3,5,"Yes","No",2.4,2.33,2.9,3.4,"ATTORNEY","PhD","Very High","0.920"
"United States",2432,45,"Female","No","deg","Full-Time",67500,"Architect","23",0,"Large Town","Married",0,0,4,3,3,3,3,2,1,3,3,2,3,2,3,2,3,2,3,2,2,3,4,2,3,4,3,2,2,3,4,2,3,3,4,4,4,4,3,3,3,3,3,3,4,4,2,"Yes","No",2.6,2.4,3.15,3.4,"ARCHITECT","Degree","Very High","0.920"
"United States",2433,45,"Female","Yes","ma","Full-Time",NA,"pjublic relations director","2",2,"Small City","Married",0,1,4,4,2,5,5,5,4,3,5,5,5,5,5,4,5,4,5,4,5,5,5,4,2,1,5,2,5,3,5,4,5,5,2,4,3,5,4,5,4,5,1,1,2,2,1,"Yes","Yes",3.2,4.6,3.9,2.2,"PUBLIC RELATIONS","Masters","Very High","0.920"
"United States",2434,55,"Female","Yes","deg","Full-Time",67500,"0","8",8,"Large Town","*Missing*",3,0,3,3,3,3,3,2,1,4,3,2,3,3,4,2,3,3,2,4,1,4,4,4,4,3,3,3,3,3,4,4,2,4,3,3,3,5,5,4,4,4,3,4,4,4,4,"Yes","No",2.4,2.67,3.6,3.8,"*MISSING*","Degree","Very High","0.920"
"United States",2435,45,"Female","Yes","phd","Full-Time",150000,"college professor","14",0,"Small City","Married",NA,1,3,3,2,2,4,2,1,3,3,2,1,2,5,1,1,4,3,4,2,3,3,1,4,2,3,3,3,2,4,2,3,4,3,3,3,3,3,3,3,3,5,5,5,5,5,"Yes","No",2.2,2.53,2.9,4.6,"PROFESSOR","PhD","Very High","0.920"
"United States",2436,45,"Female","No","deg","Full-Time",67500,"research technician","10",0,"Large-City","Divorced",0,0,4,4,4,3,3,1,2,5,2,3,1,3,3,2,3,3,2,3,3,3,3,2,3,4,2,2,4,3,3,2,3,4,3,2,3,3,3,4,3,3,4,4,3,4,3,"Yes","No",3,2.6,2.95,3.6,"RESEARCH TECHNICIAN","Degree","Very High","0.920"
"United States",2437,37.5,"Female","No","deg","Full-Time",67500,"Associate director/ marketing communicat","3",0,"Large-City","Single",0,0,2,4,3,3,3,1,1,5,2,2,1,3,4,1,3,2,3,2,2,1,4,1,2,1,1,3,3,4,4,1,5,4,1,2,5,5,2,4,3,2,4,5,5,5,3,"Yes","No",2.4,2.33,2.8,4.2,"MARKETING - COMMUNICATIONS","Degree","Very High","0.920"
